backers_count,final_status,amount,time_to_achieve,completion_before_deadline
5,0,120000.0,3,1
38,1,1700.0,1,1
6,0,1100.0,7,1
22,1,400.0,19,1
42,0,7500.0,91,1
42,1,5000.0,31,1
6,0,2000.0,35,1
3,0,70000.0,0,1
47,0,10000.0,1,1
5,0,9999.0,5,1
220,1,15000.0,62,1
25,0,1500.0,6,1
16,0,5000.0,4,1
47,1,1500.0,0,1
20,1,1200.0,4,1
1,0,5000.0,12,1
89,0,12000.0,1,1
1,0,36000.0,7,1
54,1,800.0,5,1
26,1,1000.0,0,1
513,1,25000.0,5,1
1,0,5000.0,0,1
0,0,20000.0,12,1
3,0,40000.0,0,1
112,0,15000.0,7,1
1,0,20000.0,2,1
182,1,6000.0,20,1
50,1,1700.0,25,1
7,1,100.0,1,1
28,0,5000.0,6,1
399,1,20000.0,0,1
4,0,1500.0,16,1
17,0,3000.0,84,1
107,0,20000.0,7,1
7,0,6500.0,0,1
1061,1,35000.0,42,1
13,0,45000.0,1,1
8,0,7000.0,5,1
86,1,6000.0,0,1
9,0,6700.0,12,1
3,0,200.0,0,1
80,0,8000.0,3,1
2,0,700.0,34,1
0,0,5000.0,0,1
7,0,2000.0,0,1
18,0,3400.0,19,1
8,0,1300.0,0,1
14,0,2000.0,0,1
10,0,3000.0,0,1
59,0,10000.0,27,1
24,1,1000.0,0,1
2,0,1750.0,0,1
3,0,7000.0,57,1
25,0,4000.0,3,1
35,1,2500.0,70,1
7,0,1500.0,1,1
20,0,2500.0,0,1
26,0,5400.0,3,1
84,1,5000.0,6,1
0,0,15000.0,2,1
5,0,5000.0,2,1
4,0,700.0,61,1
67,1,7500.0,10,1
0,0,5000.0,0,1
162,0,7300.0,22,1
30,1,1000.0,7,1
7,0,20000.0,5,1
12,0,20000.0,118,1
35,0,5000.0,12,1
18,0,1550.0,0,1
9,0,3000.0,13,1
144,1,6500.0,0,1
34,0,3500.0,0,1
228,1,19000.0,17,1
7,0,300.0,0,1
25,0,4000.0,21,1
89,1,10000.0,19,1
0,0,1000.0,0,1
0,0,2000.0,0,1
25,0,2000.0,46,1
9,0,1000.0,0,1
23,0,70000.0,21,1
162,1,7200.0,2,1
103,1,9000.0,0,1
10,0,550.0,13,1
12,0,150000.0,0,1
37,0,10000.0,7,1
24,0,1000.0,0,1
41,0,700.0,6,1
116,0,18000.0,6,1
6,0,60000.0,3,1
17,0,3500.0,1,1
17,1,250.0,1,1
916,1,6000.0,1,1
13,0,2000.0,9,1
7,0,20000.0,1,1
35,1,2000.0,3,1
360,1,20000.0,13,1
5,0,4500.0,69,1
0,0,2000.0,0,1
16,0,10000.0,0,1
14,1,275.0,1,1
4,0,3700.0,2,1
1,0,12000.0,13,1
29,0,1000.0,0,1
0,0,15000.0,28,1
9,0,5000.0,6,1
45,0,2200.0,33,1
9,0,6500.0,16,1
526,1,50000.0,1,1
20,0,1200.0,1,1
13,0,1500.0,65,1
58,1,3000.0,0,1
36,0,4000.0,25,1
40,1,1000.0,1,1
1,0,3200.0,0,1
61,1,1000.0,2,1
62,1,6000.0,3,1
26,1,50.0,0,1
12,0,500.0,2,1
56,1,4000.0,0,1
14,0,2000.0,47,1
37,1,1250.0,13,1
43,1,1500.0,7,1
33,0,16000.0,7,1
97,0,8000.0,13,1
35,0,2000.0,1,1
94,0,3500.0,0,1
16,1,799.0,0,1
41,1,2000.0,1,1
0,0,30000.0,2,1
38,1,750.0,1,1
100,1,10000.0,3,1
1,0,7750.0,0,1
60,0,8499.0,86,1
11,0,1500.0,4,1
27,1,5000.0,1,1
38,1,3456.0,0,1
130,0,30000.0,8,1
19,1,500.0,9,1
18,0,500.0,1,1
12,0,3200.0,56,1
0,0,500.0,0,1
67,1,2500.0,2,1
8,0,2000.0,3,1
37,1,1000.0,0,1
21,0,1000.0,0,1
17,0,1000.0,1,1
962,1,25000.0,2,1
0,0,15000.0,0,1
6,0,1100.0,1,1
29,0,5000.0,9,1
107,0,4500.0,1,1
35,1,1000.0,22,1
1,0,10000.0,5,1
0,0,15000.0,10,1
9,0,1260.0,9,1
3,0,5000.0,2,1
8,0,25000.0,0,1
7,0,5000.0,3,1
16,0,1500.0,0,1
2,0,5000.0,0,1
0,0,1000.0,0,1
18,0,1558.6,0,1
36,1,1500.0,0,1
38,1,1000.0,0,1
105,1,5000.0,25,1
33,0,15000.0,19,1
57,1,8500.0,1,1
33,1,1200.0,1,1
32,1,800.0,4,1
4,0,10000.0,4,1
58,1,2000.0,60,1
1,0,2500.0,9,1
56,1,2500.0,11,1
9,0,10000.0,1,1
10,0,8200.0,11,1
31,1,10000.0,1,1
24,0,2000.0,36,1
48,0,2000.0,19,1
34,1,1000.0,3,1
63,0,3000.0,0,1
17,1,1524.0,17,1
4,0,15000.0,16,1
19,0,6000.0,0,1
29,1,1500.0,0,1
1,0,5500.0,7,1
70,1,1500.0,23,1
30,1,2000.0,124,1
15,0,4500.0,2,1
34,1,650.0,9,1
24,1,5000.0,4,1
40,0,100000.0,23,1
59,1,1600.0,5,1
31,0,1985.0,76,1
19,1,1600.0,2,1
40,0,11500.0,60,1
13,1,1400.0,1,1
88,1,5000.0,2,1
151,1,10000.0,18,1
12,0,3333.0,40,1
141,0,20000.0,10,1
1070,1,50000.0,53,1
17,0,8000.0,37,1
3,0,1000.0,0,1
0,0,26000.0,81,1
2,0,2200.0,3,1
145,0,25000.0,5,1
12,0,5000.0,58,1
154,1,5000.0,5,1
8,0,3000.0,17,1
42,0,7500.0,10,1
27,0,5000.0,7,1
10,1,120.0,0,1
25,0,12000.0,38,1
53,1,6000.0,0,1
50,1,1000.0,75,1
12,0,1500.0,61,1
10,0,1500.0,4,1
28,1,1400.0,643,1
0,0,12400.0,8,1
31,0,2500.0,52,1
311,0,27000.0,46,1
15,0,4000.0,20,1
4,0,10000.0,0,1
1,0,10000.0,4,1
93,1,4500.0,7,1
30,0,1000.0,1,1
26,1,500.0,15,1
41,0,2500.0,0,1
48,1,5000.0,0,1
25,0,2850.0,1,1
13,0,2000.0,74,1
29,1,1500.0,5,1
3,0,30000.0,0,1
46,1,1000.0,0,1
60,1,1500.0,8,1
6,0,20000.0,0,1
2,0,3500.0,0,1
376,1,25000.0,29,1
151,1,6000.0,93,1
0,0,4200.0,6,1
0,0,12000.0,0,1
259,1,18000.0,2,1
5,0,2650.0,0,1
19,1,1000.0,2,1
3,0,5000.0,0,1
24,0,2500.0,15,1
325,1,15000.0,48,1
5,0,1000.0,0,1
3,0,2000.0,42,1
50,1,2000.0,0,1
26,1,2500.0,14,1
12,1,500.0,4,1
0,0,5000.0,0,1
0,0,9680.0,0,1
89,1,3500.0,1,1
1,0,12000.0,21,1
90,1,3500.0,1,1
26,0,1500.0,0,1
41,0,3000.0,6,1
24,1,1100.0,48,1
85,1,5000.0,36,1
45,0,4000.0,14,1
0,0,800.0,0,1
112,1,2000.0,6,1
81,1,7000.0,50,1
51,0,4000.0,0,1
22,1,600.0,1,1
13,0,2000.0,7,1
814,1,5000.0,43,1
1,0,100.0,52,1
73,0,7500.0,1,1
5,0,9500.0,6,1
165,0,20000.0,1,1
12,0,1000.0,1,1
36,1,1000.0,78,1
25,1,1000.0,7,1
8,0,7500.0,121,1
49,1,1600.0,5,1
2,0,1200.0,5,1
12,0,5800.0,16,1
3,0,5000.0,12,1
20,1,815.0,7,1
34,0,3000.0,1,1
17,0,6000.0,6,1
8,0,13750.0,1,1
28,0,2100.0,5,1
73,1,3150.0,1,1
12,0,15000.0,92,1
13,1,125.0,5,1
0,0,3000.0,1,1
2,0,2000.0,4,1
1,0,750.0,33,1
2,0,3000.0,5,1
14,0,400.0,1,1
17,1,500.0,0,1
191,1,7000.0,22,1
11,0,11000.0,26,1
17,0,22000.0,0,1
2,0,5000.0,6,1
11,0,20000.0,2,1
9,1,170.0,1,1
2,0,550.0,1,1
7,0,2000.0,3,1
211,1,15000.0,2,1
0,0,2750.0,1,1
58,1,2000.0,4,1
74,1,2500.0,21,1
8,0,2000.0,0,1
0,0,1425.0,1,1
1,0,700.0,2,1
6,0,3500.0,0,1
21,0,2500.0,2,1
129,1,5000.0,2,1
0,0,2300.0,133,1
5,0,4500.0,10,1
47,1,2500.0,0,1
240,1,6000.0,13,1
59,1,3000.0,21,1
142,1,8000.0,8,1
48,1,1000.0,0,1
10,0,3500.0,9,1
2,0,3000.0,97,1
86,1,3000.0,24,1
34,0,15000.0,10,1
17,0,2500.0,1,1
20,0,10000.0,0,1
29,0,8600.0,5,1
214,1,10000.0,12,1
12,1,400.0,5,1
10,0,25000.0,67,1
4,0,50000.0,2,1
3,0,1000.0,7,1
29,0,2479.0,51,1
11,0,600.0,8,1
2,0,14000.0,4,1
61,1,5000.0,1,1
0,0,300000.0,0,1
13,0,4000.0,3,1
15,1,200.0,0,1
49,1,5000.0,2,1
35,0,3000.0,0,1
0,0,500.0,3,1
69,1,3000.0,3,1
18,0,6500.0,260,1
40,1,3000.0,2,1
71,1,5000.0,10,1
23,0,2000.0,0,1
167,1,7500.0,0,1
41,1,800.0,4,1
274,1,15000.0,1,1
6,0,5000.0,24,1
110,1,15000.0,7,1
37,0,1500.0,4,1
7,0,23500.0,37,1
28,1,300.0,0,1
32,1,750.0,9,1
38,1,300.0,8,1
18,1,500.0,58,1
12,0,15000.0,3,1
10,0,4000.0,24,1
1,0,10000.0,25,1
65,1,6500.0,2,1
2,0,15000.0,2,1
9,0,3850.0,1,1
59,1,1500.0,1,1
13,0,3500.0,2,1
8,0,2500.0,2,1
3,0,3500.0,0,1
9,0,4500.0,13,1
79,1,5000.0,1,1
9,0,3500.0,3,1
84,1,5000.0,1,1
233,1,3000.0,9,1
16,0,400.0,8,1
25,0,25000.0,2,1
65,0,10000.0,2,1
3,0,600.0,1,1
37,1,1100.0,47,1
80,1,4000.0,26,1
0,0,3650.0,2,1
3,0,500.0,16,1
1,0,12000.0,4,1
22,0,1100.0,1,1
28,0,6500.0,54,1
44,1,1000.0,1,1
4,0,200.0,0,1
9,0,2500.0,1,1
231,1,16500.0,10,1
23,1,1500.0,4,1
11,0,8000.0,9,1
22,1,1000.0,0,1
41,0,1600.0,0,1
8,1,700.0,4,1
59,0,12000.0,2,1
33,0,2500.0,15,1
1507,1,5500.0,35,1
2,0,500.0,35,1
66,0,4000.0,1,1
1058,1,5000.0,1,1
13,0,700.0,38,1
26,1,1200.0,134,1
2,0,350.0,0,1
118,0,20000.0,1,1
3,0,6000.0,0,1
17,0,1000.0,3,1
68,1,800.0,3,1
1,0,83.0,1,1
6,0,10000.0,8,1
65,1,3000.0,1,1
67,0,2500.0,0,1
58,1,3100.0,10,1
90,0,12000.0,16,1
2,0,7000.0,9,1
24,0,8000.0,4,1
35,0,2500.0,3,1
9,0,7849.1,0,1
2,0,500.0,11,1
11,0,3500.0,2,1
2,0,1500.0,3,1
0,0,1800.0,0,1
50,1,1800.0,0,1
29,1,1200.0,9,1
3,0,11000.0,1,1
81,1,10500.0,4,1
77,1,5000.0,2,1
0,0,100000.0,4,1
26,1,1500.0,4,1
12,1,550.0,1,1
77,1,2500.0,16,1
32,1,500.0,0,1
48,0,10000.0,5,1
22,1,1860.0,6,1
12,0,20000.0,6,1
41,0,10000.0,11,1
1,0,8000.0,17,1
68,1,4000.0,115,1
13,0,16500.0,6,1
89,1,5000.0,3,1
74,1,3500.0,143,1
31,1,1000.0,32,1
6,0,5000.0,7,1
25,1,800.0,8,1
101,0,10000.0,6,1
9,0,500.0,21,1
22,1,1200.0,2,1
39,1,1025.0,5,1
0,0,3000.0,38,1
76,1,4900.0,46,1
20,1,650.0,7,1
1,0,25000.0,5,1
89,0,3800.0,12,1
1,0,8000.0,14,1
27,0,1185.0,12,1
2,0,20000.0,4,1
586,1,30000.0,14,1
7,0,300.0,5,1
3,0,5500.0,0,1
2,0,9000.0,7,1
0,0,2500.0,0,1
6,0,2500.0,2,1
390,1,22000.0,25,1
49,0,40000.0,7,1
44,1,2300.0,5,1
104,0,20000.0,19,1
1,0,425.0,1,1
6,0,8000.0,4,1
15,0,500.0,0,1
13,0,1500.0,36,1
17,0,1400.0,1,1
36,1,1500.0,6,1
25,0,3000.0,1,1
64,1,3000.0,47,1
1,0,5500.0,0,1
1,0,1000.0,0,1
66,1,2500.0,3,1
2019,1,20000.0,72,1
29,1,2011.0,2,1
16,0,10000.0,1,1
31,0,1250.0,390,1
35,0,25000.0,15,1
26,1,1200.0,18,1
31,1,2500.0,0,1
94,0,5700.0,4,1
16,0,8500.0,0,1
171,1,15000.0,1,1
66,1,5000.0,1,1
26,1,4500.0,47,1
5,0,2000.0,12,1
165,1,10000.0,9,1
99,1,3900.0,7,1
2,0,350.0,0,1
154,1,7000.0,12,1
43,0,3000.0,21,1
56,1,3000.0,2,1
2601,1,58000.0,14,1
0,0,15000.0,1,1
69,1,7500.0,20,1
8,0,3000.0,4,1
0,0,1500.0,56,1
42,1,2000.0,0,1
422,1,1500.0,0,1
56,0,2000.0,29,1
15,0,800.0,8,1
7,0,2500.0,2,1
10,0,10000.0,8,1
90,1,15000.0,19,1
0,0,500.0,15,1
10,1,500.0,1,1
37,1,2000.0,1,1
21,1,1200.0,22,1
2,0,5500.0,4,1
28,1,1500.0,14,1
3,0,10000.0,2,1
4,0,2000.0,25,1
3,0,350.0,0,1
249,1,13000.0,20,1
77,0,3000.0,0,1
66,0,3500.0,1,1
51,0,2500.0,0,1
115,1,9000.0,16,1
29,1,2500.0,5,1
19,0,5000.0,16,1
40,1,1200.0,0,1
33,0,2500.0,16,1
21,0,3850.0,8,1
34,1,1500.0,1,1
4,0,1700.0,3,1
4,0,10000.0,2,1
0,0,300.0,3,1
45,1,888.0,8,1
3,0,5000.0,9,1
0,0,1500.0,14,1
18,0,600.0,0,1
0,0,1200.0,27,1
40,0,7500.0,0,1
49,0,2222.0,0,1
12,0,550.0,1,1
1,0,2000.0,10,1
20,1,750.0,0,1
39,1,600.0,34,1
92,1,5500.0,0,1
4,0,2000.0,3,1
8,1,500.0,57,1
39,1,3000.0,48,1
48,0,15000.0,153,1
297,0,33500.0,13,1
126,0,3300.0,1,1
16,1,700.0,1,1
16,1,300.0,7,1
0,0,50000.0,4,1
22,0,6700.0,22,1
26,1,800.0,0,1
80,1,3500.0,62,1
109,0,7500.0,13,1
38,0,18500.0,2,1
75,1,5000.0,1,1
13,0,444.0,15,1
6,0,3000.0,14,1
13,1,1000.0,15,1
28,0,3500.0,2,1
25,1,1000.0,3,1
607,1,4000.0,29,1
12,0,10000.0,23,1
0,0,1700.0,2,1
64,0,15750.0,4,1
56,0,13000.0,34,1
2,0,6000.0,39,1
28,1,500.0,2,1
11,1,999.0,0,1
22,0,700.0,3,1
93,1,3500.0,1,1
13,0,6000.0,0,1
48,1,3000.0,2,1
36,0,5000.0,0,1
240,1,1000.0,4,1
11,0,3000.0,23,1
47,0,20000.0,153,1
20,0,3500.0,19,1
67,1,4000.0,17,1
0,0,5000.0,1,1
8,0,7500.0,1,1
56,0,6000.0,5,1
17,1,500.0,3,1
3,0,600.0,0,1
152,1,5500.0,2,1
16,1,300.0,0,1
4,0,3000.0,0,1
4,0,5000.0,0,1
8,0,4000.0,6,1
0,0,1500.0,3,1
224,1,12000.0,4,1
1,0,7500.0,4,1
22,0,2000.0,3,1
77,1,2500.0,29,1
41,1,1000.0,112,1
61,0,16500.0,18,1
62,1,10000.0,1,1
30,0,1500.0,2,1
22,1,2000.0,2,1
0,0,7600.0,80,1
76,1,5000.0,18,1
19,0,7500.0,10,1
2,0,2000.0,9,1
54,0,7500.0,9,1
4,0,1750.0,0,1
1886,1,50000.0,6,1
5,0,10000.0,0,1
10,0,1500.0,2,1
61,1,3500.0,4,1
19,0,982.0,4,1
42,0,6000.0,14,1
74,0,5000.0,3,1
35,0,40000.0,2,1
3,0,200.0,0,1
48,0,10000.0,0,1
1,0,1250.0,2,1
19,1,550.0,101,1
109,1,15000.0,9,1
16,1,1327.33,1,1
84,0,15000.0,1,1
415,1,20000.0,1,1
15,1,770.0,1,1
53,0,18000.0,3,1
26,1,500.0,1,1
1,0,911.0,1,1
128,1,3000.0,0,1
15,0,46969.0,9,1
53,0,3500.0,4,1
176,0,7000.0,2,1
19,0,4000.0,3,1
21,0,5000.0,7,1
1,0,4500.0,6,1
39,0,10000.0,17,1
0,0,30000.0,5,1
64,1,6000.0,18,1
85,1,2000.0,4,1
27,0,14700.0,4,1
7,0,500.0,1,1
216,0,25000.0,36,1
61,1,7400.0,28,1
15,1,500.0,16,1
28,0,5000.0,0,1
41,1,5000.0,84,1
24,0,3000.0,2,1
0,0,5000.0,42,1
10,0,5000.0,37,1
24,0,500.0,9,1
1,0,5000.0,12,1
86,0,7500.0,11,1
547,1,27000.0,143,1
146,1,3200.0,12,1
0,0,13000.0,0,1
90,1,3500.0,3,1
43,1,1500.0,2,1
51,1,3500.0,6,1
7,0,1000.0,17,1
55,1,6000.0,4,1
3,0,7000.0,10,1
72,0,5000.0,19,1
56,1,8000.0,29,1
17,0,1250.0,25,1
207,1,10000.0,3,1
1,0,1800.0,12,1
23,1,1000.0,6,1
36,1,1250.0,11,1
95,0,8000.0,16,1
63,1,2400.0,5,1
60,1,2500.0,19,1
20,0,4300.0,8,1
120,1,15000.0,8,1
0,0,15000.0,0,1
26,0,700.0,0,1
77,0,4000.0,5,1
104,1,5500.0,0,1
8,0,5000.0,7,1
66,1,6000.0,3,1
2,0,15000.0,95,1
70,1,2500.0,0,1
35,0,3500.0,39,1
18,0,2000.0,12,1
42,1,1750.0,11,1
0,0,25000.0,1,1
56,1,2000.0,42,1
12,0,1260.0,29,1
3,0,12000.0,5,1
40,1,2037.0,1,1
567,1,15000.0,11,1
100,0,25000.0,25,1
2,0,1000.0,3,1
76,1,4000.0,8,1
15,1,750.0,5,1
5,0,500.0,0,1
8,0,2500.0,6,1
71,1,8000.0,29,1
2,0,2000.0,0,1
27,0,2500.0,11,1
40,0,2500.0,6,1
59,0,5000.0,26,1
74,0,8000.0,5,1
11,0,500.0,14,1
2,0,3500.0,0,1
61,1,2500.0,12,1
1,0,15000.0,14,1
35,1,2500.0,5,1
21,0,2000.0,0,1
22,1,550.0,0,1
5,0,4500.0,0,1
9,1,200.0,1,1
20,0,2000.0,33,1
3,0,5000.0,7,1
31,0,3000.0,7,1
14,1,1000.0,2,1
0,0,50000.0,2,1
9,0,500.0,0,1
1,0,4000.0,0,1
39,1,4000.0,5,1
178,1,10000.0,35,1
29,0,2500.0,1,1
159,1,7000.0,4,1
73,1,2000.0,2,1
14,0,3500.0,1,1
19,1,1000.0,9,1
95,1,20000.0,6,1
44,0,15000.0,15,1
65,1,2000.0,21,1
97,1,5000.0,23,1
0,0,4000.0,20,1
20,0,850.0,0,1
3,0,5000.0,19,1
51,1,5000.0,5,1
10,0,15000.0,5,1
0,0,7000.0,1,1
0,0,2500.0,7,1
1,0,2000.0,1,1
278,0,30000.0,2,1
40,0,5500.0,128,1
32,1,1500.0,1,1
3,0,8000.0,0,1
1,0,1500.0,0,1
12,0,3300.0,1,1
1,0,4000.0,2,1
76,1,3000.0,1,1
36,1,800.0,2,1
23,1,150.0,1,1
41,1,2000.0,0,1
48,1,5000.0,41,1
0,0,66000.0,98,1
23,1,1000.0,1,1
1679,0,68000.0,5,1
69,1,2000.0,1,1
165,1,12500.0,6,1
30,1,1000.0,26,1
20,0,10000.0,13,1
53,0,3000.0,73,1
110,1,5000.0,51,1
1382,1,15000.0,18,1
72,0,20000.0,83,1
1,0,15000.0,10,1
17,0,400.0,6,1
27,0,2500.0,3,1
28,1,100.0,3,1
60,0,4500.0,72,1
6,0,1000.0,5,1
7,0,700.0,3,1
51,0,2000.0,2,1
9,0,1500.0,59,1
81,0,2000.0,81,1
31,0,8000.0,11,1
74,1,4000.0,12,1
4,0,15000.0,26,1
0,0,20000.0,2,1
77,0,5000.0,2,1
11,0,750.0,1,1
25,0,650.0,0,1
18,1,11000.0,85,1
3,0,6971.0,0,1
48,1,1500.0,0,1
0,0,5000.0,0,1
11,0,8000.0,20,1
3,0,850.0,7,1
42,0,8910.0,1,1
9,0,5000.0,0,1
1,0,750.0,24,1
13,0,6174.0,1,1
10,0,800.0,24,1
146,1,2500.0,40,1
3,0,6500.0,1,1
7,0,1500.0,22,1
47,0,5000.0,1,1
100,1,4500.0,44,1
32,0,1500.0,28,1
0,0,1000.0,8,1
53,1,5000.0,91,1
74,1,3000.0,2,1
22,1,1000.0,4,1
342,1,7500.0,162,1
0,0,3600.0,85,1
149,1,5000.0,2,1
63,1,1700.0,1,1
27,1,1000.0,23,1
2,0,150.0,0,1
28,0,1000.0,3,1
0,0,10000.0,7,1
14,0,3000.0,3,1
25,1,1000.0,14,1
3,0,1500.0,0,1
25,1,1000.0,0,1
59,1,1000.0,0,1
13,0,3000.0,1,1
5,0,30000.0,32,1
28,0,4400.0,4,1
0,0,3000.0,14,1
50,0,33333.0,71,1
13,0,5000.0,12,1
138,1,2000.0,10,1
60,1,7500.0,1,1
8,1,330.0,2,1
16,0,8500.0,3,1
30,1,3000.0,4,1
9,0,1500.0,2,1
21,1,500.0,0,1
10,1,1000.0,3,1
18,0,2000.0,13,1
44,0,40000.0,4,1
132,1,5000.0,0,1
7,0,10000.0,9,1
2,0,2000.0,0,1
0,0,7500.0,2,1
40,1,3200.0,11,1
0,0,2000.0,0,1
153,1,5000.0,0,1
6,0,500.0,0,1
16,1,1200.0,33,1
26,0,2400.0,7,1
12,0,2500.0,1,1
2,0,43000.0,53,1
16,1,500.0,8,1
3,0,1500.0,34,1
22,0,5000.0,0,1
204,1,10000.0,0,1
23,1,1200.0,1,1
11,0,1500.0,20,1
67,1,1200.0,20,1
1,0,5000.0,51,1
5,0,4000.0,17,1
83,1,3500.0,73,1
0,0,10000.0,0,1
32,1,800.0,0,1
8,1,1000.0,4,1
4,0,2500.0,14,1
3,0,5000.0,17,1
141,1,12000.0,121,1
16,1,5000.0,48,1
5,0,7000.0,45,1
62,1,6500.0,1,1
2,0,1000.0,3,1
184,0,20000.0,2,1
45,1,500.0,12,1
36,0,4000.0,19,1
23,0,6500.0,178,1
79,1,3000.0,7,1
5,0,6500.0,39,1
77,1,5000.0,41,1
54,1,4500.0,6,1
139,0,15000.0,4,1
67,1,1234.0,16,1
20,1,1200.0,41,1
26,1,1500.0,25,1
0,0,500.0,0,1
218,1,5000.0,80,1
68,1,4000.0,22,1
0,0,500.0,6,1
15,1,500.0,97,1
14,0,3500.0,4,1
21,0,2750.0,0,1
50,1,1700.0,6,1
3,0,8000.0,95,1
3,0,2000.0,0,1
0,0,500000.0,0,1
68,1,3000.0,9,1
1167,1,20000.0,6,1
0,0,10000.0,1,1
48,1,2200.0,2,1
21,0,2250.0,4,1
34,1,1700.0,60,1
21,0,15000.0,10,1
661,1,50000.0,26,1
17,0,10000.0,48,1
61,1,2100.0,60,1
3,0,7500.0,28,1
0,0,6900.0,73,1
88,1,6000.0,43,1
5,0,3000.0,129,1
16,0,6300.0,2,1
23,1,700.0,8,1
0,0,4850.0,5,1
1,0,500.0,0,1
31,1,875.0,13,1
90,1,2500.0,7,1
68,1,5000.0,8,1
13,0,3000.0,13,1
66,1,2500.0,21,1
74,1,2000.0,7,1
6,0,4400.0,1,1
5,0,2750.0,68,1
136,1,2000.0,21,1
37,1,1000.0,33,1
1,0,800.0,1,1
9,0,1500.0,19,1
0,0,1600.0,11,1
0,0,1450.0,5,1
6,0,300.0,32,1
0,0,7500.0,17,1
14,0,16823.0,0,1
111,1,5000.0,35,1
126,0,7000.0,20,1
626,1,15000.0,1,1
7,0,100.0,0,1
36,0,5900.0,0,1
41,0,3500.0,3,1
14,1,5000.0,3,1
370,1,10000.0,102,1
50,1,5000.0,5,1
14,0,50000.0,2,1
0,0,3500.0,1,1
0,0,2000.0,6,1
110,0,8000.0,5,1
1785,1,50000.0,13,1
124,1,15000.0,99,1
40,0,3000.0,15,1
160,0,30000.0,92,1
153,0,10000.0,0,1
16,0,5000.0,10,1
68,1,4000.0,72,1
0,0,3250.0,6,1
1,0,2500.0,175,1
63,1,3000.0,13,1
16,0,3000.0,37,1
90,0,18000.0,6,1
4,0,5000.0,15,1
25,1,1000.0,0,1
1,0,500.0,0,1
35,0,30000.0,7,1
2,0,29000.0,7,1
4,0,8000.0,9,1
10,0,10000.0,6,1
0,0,2000.0,8,1
1,0,10000.0,1,1
0,0,500.0,58,1
45,1,2000.0,11,1
41,0,2000.0,0,1
19,0,5000.0,388,1
53,1,350.0,0,1
79,1,4988.0,2,1
29,1,50.0,0,1
2,0,3000.0,0,1
442,1,40000.0,32,1
428,1,1868.0,34,1
0,0,5000.0,15,1
32,0,2500.0,0,1
245,1,10000.0,57,1
27,0,6000.0,13,1
276,0,60000.0,1,1
26,0,4000.0,6,1
1,0,20000.0,0,1
43,0,5000.0,1,1
15,0,5000.0,1,1
3464,1,12500.0,34,1
36,0,5000.0,17,1
1,0,30000.0,2,1
92,1,4000.0,20,1
0,0,750.0,9,1
62,1,500.0,6,1
22,1,500.0,9,1
34,1,2000.0,2,1
76,1,2500.0,1,1
0,0,8200.0,1,1
1,0,2666.0,10,1
12,0,2500.0,1,1
4,0,2000.0,7,1
9,0,5500.0,51,1
6,0,1000.0,0,1
0,0,6000.0,2,1
31,1,2000.0,0,1
13,0,5000.0,0,1
21,0,13750.0,0,1
5,0,5000.0,5,1
18,1,600.0,1,1
23,1,200.0,0,1
0,0,8000.0,62,1
0,0,45000.0,13,1
50,1,1001.0,1,1
39,1,2500.0,2,1
11,0,4000.0,16,1
21,0,1600.0,0,1
519,1,18000.0,1,1
25,1,1000.0,1,1
24,1,3000.0,17,1
20,1,600.0,1,1
4,0,2000.0,133,1
8,0,10000.0,0,1
6,0,2200.0,24,1
4,0,10000.0,0,1
25,1,800.0,4,1
31,0,5500.0,2,1
34,1,1000.0,0,1
76,0,3000.0,17,1
5,0,1300.0,9,1
13,0,2500.0,19,1
71,1,3000.0,1,1
0,0,5000.0,37,1
27,0,18000.0,15,1
9,0,3000.0,0,1
6,0,2600.0,36,1
36,1,2100.0,4,1
3,0,10000.0,0,1
11,0,3000.0,37,1
7,0,7500.0,1,1
1,0,2500.0,3,1
71,1,6500.0,122,1
3,0,1000.0,4,1
94,1,5100.0,6,1
172,0,11000.0,10,1
100,0,4000.0,0,1
40,0,10000.0,29,1
30,0,2500.0,3,1
64,0,6000.0,11,1
39,0,5000.0,0,1
31,1,1250.0,23,1
41,1,2000.0,2,1
44,0,11000.0,36,1
4,1,1500.0,1,1
12,0,5000.0,7,1
2,0,1150.0,3,1
6,0,115.0,1,1
638,1,60000.0,58,1
24,1,3000.0,63,1
9,0,2500.0,4,1
34,1,2000.0,0,1
9,1,500.0,30,1
3,0,125000.0,1,1
7,0,6000.0,2,1
186,1,7022.0,10,1
181,1,9000.0,87,1
1,0,5000.0,11,1
32,0,20000.0,110,1
125,0,5000.0,2,1
0,0,5000.0,65,1
6,0,1000.0,6,1
19,0,5000.0,5,1
14,1,1200.0,0,1
2,0,3500.0,4,1
61,1,2500.0,34,1
37,0,2500.0,3,1
13,0,1500.0,5,1
207,0,12000.0,145,1
9,0,20000.0,22,1
29,1,1200.0,45,1
0,0,1000.0,10,1
3,0,1575.0,0,1
5,0,33000.0,18,1
56,0,20000.0,2,1
114,1,8000.0,60,1
72,0,15000.0,1,1
0,0,3500.0,20,1
0,0,62386.0,0,1
38,1,5000.0,1,1
19,0,3800.0,1,1
84,1,7000.0,8,1
13,0,2500.0,5,1
103,1,500.0,3,1
0,0,500.0,31,1
42,1,3000.0,16,1
12,1,400.0,0,1
45,1,4850.0,5,1
203,0,50000.0,24,1
1,0,100.0,0,1
105,0,25000.0,70,1
168,0,8000.0,27,1
0,0,5000.0,3,1
234,1,23700.0,27,1
73,1,2000.0,4,1
